target_id,target_name,target_type,target_ra,target_dec,target_date,target_mag,target_filter,matched_file,matched_date,matched_ra,matched_dec,matched_tile,sep_arcsec,time_delta
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT14/m600/calib_7DT14_T14354_20250502_072214_m600_100.fits,2025-05-02 07:22:14,228.486,-14.433,T14354,1737.762918296384,28.24129648148148
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT14/m600/calib_7DT14_T14354_20250502_072404_m600_100.fits,2025-05-02 07:24:04,228.486,-14.434,T14354,1736.2875517399084,28.242569629629628
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT14/m625/calib_7DT14_T14354_20250502_072756_m625_100.fits,2025-05-02 07:27:56,228.485,-14.433,T14354,1734.5847024711518,28.245254814814814
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT14/m625/calib_7DT14_T14354_20250502_072946_m625_100.fits,2025-05-02 07:29:46,228.485,-14.433,T14354,1734.5847024711518,28.24652796296296
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT14/m625/calib_7DT14_T14354_20250502_072606_m625_100.fits,2025-05-02 07:26:06,228.485,-14.433,T14354,1734.5847024711518,28.243981666666667
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT12/m850/calib_7DT12_T14354_20250502_072022_m850_100.fits,2025-05-02 07:20:22,228.492,-14.44,T14354,1746.7710053879423,28.24000018518518
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT12/m850/calib_7DT12_T14354_20250502_072208_m850_100.fits,2025-05-02 07:22:08,228.492,-14.44,T14354,1746.7710053879423,28.241227037037035
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT12/m850/calib_7DT12_T14354_20250502_072353_m850_100.fits,2025-05-02 07:23:53,228.492,-14.44,T14354,1746.7710053879423,28.242442314814813
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT12/m875/calib_7DT12_T14354_20250502_072736_m875_100.fits,2025-05-02 07:27:36,228.492,-14.44,T14354,1746.7710053879423,28.245023333333332
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT12/m875/calib_7DT12_T14354_20250502_072921_m875_100.fits,2025-05-02 07:29:21,228.492,-14.44,T14354,1746.7710053879423,28.24623861111111
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT12/m875/calib_7DT12_T14354_20250502_072551_m875_100.fits,2025-05-02 07:25:51,228.492,-14.44,T14354,1746.7710053879423,28.24380805555555
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT11/m425/calib_7DT11_T14354_20250502_072552_m425_100.fits,2025-05-02 07:25:52,228.489,-14.437,T14354,1741.47242982112,28.243819629629627
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT11/m425/calib_7DT11_T14354_20250502_072924_m425_100.fits,2025-05-02 07:29:24,228.489,-14.438,T14354,1740.0299577410456,28.24627333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT11/m425/calib_7DT11_T14354_20250502_072738_m425_100.fits,2025-05-02 07:27:38,228.489,-14.438,T14354,1740.0299577410456,28.24504648148148
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT11/m850/calib_7DT11_T14354_20250502_072210_m850_100.fits,2025-05-02 07:22:10,228.489,-14.438,T14354,1740.0299577410456,28.241250185185184
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT11/m850/calib_7DT11_T14354_20250502_072024_m850_100.fits,2025-05-02 07:20:24,228.489,-14.438,T14354,1740.0299577410456,28.24002333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT11/m850/calib_7DT11_T14354_20250502_072355_m850_100.fits,2025-05-02 07:23:55,228.489,-14.438,T14354,1740.0299577410456,28.242465462962958
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT16/g/calib_7DT16_T14354_20250502_072355_g_100.fits,2025-05-02 07:23:55,228.485,-14.435,T14354,1731.6348094714485,28.242465462962958
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT16/g/calib_7DT16_T14354_20250502_072210_g_100.fits,2025-05-02 07:22:10,228.485,-14.435,T14354,1731.6348094714485,28.241250185185184
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT16/g/calib_7DT16_T14354_20250502_072024_g_100.fits,2025-05-02 07:20:24,228.485,-14.435,T14354,1731.6348094714485,28.24002333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT16/r/calib_7DT16_T14354_20250502_072921_r_100.fits,2025-05-02 07:29:21,228.485,-14.436,T14354,1730.1692126133178,28.24623861111111
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT16/r/calib_7DT16_T14354_20250502_072736_r_100.fits,2025-05-02 07:27:36,228.485,-14.436,T14354,1730.1692126133178,28.245023333333332
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT16/r/calib_7DT16_T14354_20250502_072550_r_100.fits,2025-05-02 07:25:50,228.485,-14.435,T14354,1731.6348094714485,28.24379648148148
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT04/m825/calib_7DT04_T14354_20250502_072552_m825_100.fits,2025-05-02 07:25:52,228.486,-14.438,T14354,1730.4484001878257,28.243819629629627
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT04/m825/calib_7DT04_T14354_20250502_072924_m825_100.fits,2025-05-02 07:29:24,228.486,-14.438,T14354,1730.4484001878257,28.24627333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT04/m825/calib_7DT04_T14354_20250502_072738_m825_100.fits,2025-05-02 07:27:38,228.486,-14.438,T14354,1730.4484001878257,28.24504648148148
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT04/m800/calib_7DT04_T14354_20250502_072210_m800_100.fits,2025-05-02 07:22:10,228.486,-14.437,T14354,1731.8988092931256,28.241250185185184
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT04/m800/calib_7DT04_T14354_20250502_072355_m800_100.fits,2025-05-02 07:23:55,228.486,-14.437,T14354,1731.8988092931256,28.242465462962958
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT04/m800/calib_7DT04_T14354_20250502_072024_m800_100.fits,2025-05-02 07:20:24,228.486,-14.437,T14354,1731.8988092931256,28.24002333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT08/m700/calib_7DT08_T14354_20250502_072210_m700_100.fits,2025-05-02 07:22:10,228.49,-14.431,T14354,1753.435335421377,28.241250185185184
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT08/m700/calib_7DT08_T14354_20250502_072024_m700_100.fits,2025-05-02 07:20:24,228.49,-14.431,T14354,1753.435335421377,28.24002333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT08/m700/calib_7DT08_T14354_20250502_072354_m700_100.fits,2025-05-02 07:23:54,228.49,-14.431,T14354,1753.435335421377,28.24245388888889
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT08/m725/calib_7DT08_T14354_20250502_072736_m725_100.fits,2025-05-02 07:27:36,228.491,-14.43,T14354,1758.09453478275,28.245023333333332
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT08/m725/calib_7DT08_T14354_20250502_072921_m725_100.fits,2025-05-02 07:29:21,228.492,-14.43,T14354,1761.2717401573614,28.24623861111111
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT08/m725/calib_7DT08_T14354_20250502_072550_m725_100.fits,2025-05-02 07:25:50,228.491,-14.43,T14354,1758.09453478275,28.24379648148148
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT13/m875/calib_7DT13_T14354_20250502_072356_m875_100.fits,2025-05-02 07:23:56,228.487,-14.438,T14354,1733.6411319278106,28.242477037037034
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT13/m875/calib_7DT13_T14354_20250502_072024_m875_100.fits,2025-05-02 07:20:24,228.487,-14.438,T14354,1733.6411319278106,28.24002333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT13/m875/calib_7DT13_T14354_20250502_072210_m875_100.fits,2025-05-02 07:22:10,228.487,-14.438,T14354,1733.6411319278106,28.241250185185184
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT13/m400/calib_7DT13_T14354_20250502_072740_m400_100.fits,2025-05-02 07:27:40,228.486,-14.439,T14354,1729.0042698861225,28.245069629629626
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT13/m400/calib_7DT13_T14354_20250502_072925_m400_100.fits,2025-05-02 07:29:25,228.486,-14.439,T14354,1729.0042698861225,28.246284907407404
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT13/m400/calib_7DT13_T14354_20250502_072555_m400_100.fits,2025-05-02 07:25:55,228.486,-14.439,T14354,1729.0042698861225,28.24385435185185
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT02/m450/calib_7DT02_T14354_20250502_072023_m450_100.fits,2025-05-02 07:20:23,228.497,-14.437,T14354,1767.0508890761118,28.240011759259257
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT02/m450/calib_7DT02_T14354_20250502_072208_m450_100.fits,2025-05-02 07:22:08,228.497,-14.438,T14354,1765.6291993444577,28.241227037037035
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT02/m450/calib_7DT02_T14354_20250502_072354_m450_100.fits,2025-05-02 07:23:54,228.498,-14.438,T14354,1768.833949252043,28.24245388888889
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT02/m475/calib_7DT02_T14354_20250502_072924_m475_100.fits,2025-05-02 07:29:24,228.498,-14.439,T14354,1767.4210119160327,28.24627333333333
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT02/m475/calib_7DT02_T14354_20250502_072738_m475_100.fits,2025-05-02 07:27:38,228.498,-14.439,T14354,1767.4210119160327,28.24504648148148
176770,SN 2025gsk,SN Ia,15:12:07.470,-14:37:50.90,2025-04-04 01:34:45.984,18.477,orange-ATLAS,/lyman/data1/processed_1x1_gain2750/T14354/7DT02/m475/calib_7DT02_T14354_20250502_072552_m475_100.fits,2025-05-02 07:25:52,228.498,-14.439,T14354,1767.4210119160327,28.243819629629627
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT15/m500/calib_7DT15_T06467_20250418_050459_m500_100.fits,2025-04-18 05:04:59,192.8,-41.603,T06467,1623.7454914027069,16.064722222222223
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT15/m500/calib_7DT15_T06467_20250418_050645_m500_100.fits,2025-04-18 05:06:45,192.8,-41.603,T06467,1623.7454914027069,16.065949074074073
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT15/m500/calib_7DT15_T06467_20250418_050830_m500_100.fits,2025-04-18 05:08:30,192.8,-41.603,T06467,1623.7454914027069,16.06716435185185
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT15/m525/calib_7DT15_T06467_20250418_051359_m525_100.fits,2025-04-18 05:13:59,192.801,-41.603,T06467,1626.0599721070112,16.07097222222222
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT15/m525/calib_7DT15_T06467_20250418_051214_m525_100.fits,2025-04-18 05:12:14,192.8,-41.603,T06467,1623.7454914027069,16.069756944444446
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT15/m525/calib_7DT15_T06467_20250418_051028_m525_100.fits,2025-04-18 05:10:28,192.8,-41.603,T06467,1623.7454914027069,16.068530092592592
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT07/m675/calib_7DT07_T06467_20250418_051212_m675_100.fits,2025-04-18 05:12:12,192.807,-41.599,T06467,1647.3045004728865,16.069733796296294
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT07/m675/calib_7DT07_T06467_20250418_051026_m675_100.fits,2025-04-18 05:10:26,192.807,-41.599,T06467,1647.3045004728865,16.068506944444444
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT07/m675/calib_7DT07_T06467_20250418_051357_m675_100.fits,2025-04-18 05:13:57,192.808,-41.599,T06467,1649.616710558411,16.070949074074075
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT07/m650/calib_7DT07_T06467_20250418_050500_m650_100.fits,2025-04-18 05:05:00,192.807,-41.599,T06467,1647.3045004728865,16.0647337962963
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT07/m650/calib_7DT07_T06467_20250418_050645_m650_100.fits,2025-04-18 05:06:45,192.807,-41.598,T06467,1649.152495189436,16.065949074074073
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT07/m650/calib_7DT07_T06467_20250418_050830_m650_100.fits,2025-04-18 05:08:30,192.807,-41.598,T06467,1649.152495189436,16.06716435185185
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT09/m775/calib_7DT09_T06467_20250418_051212_m775_100.fits,2025-04-18 05:12:12,192.815,-41.599,T06467,1665.8336936328856,16.069733796296294
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT09/m775/calib_7DT09_T06467_20250418_051357_m775_100.fits,2025-04-18 05:13:57,192.816,-41.599,T06467,1668.1548510110617,16.070949074074075
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT09/m775/calib_7DT09_T06467_20250418_051027_m775_100.fits,2025-04-18 05:10:27,192.815,-41.599,T06467,1665.8336936328856,16.06851851851852
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT09/m750/calib_7DT09_T06467_20250418_050829_m750_100.fits,2025-04-18 05:08:29,192.814,-41.599,T06467,1663.513638337246,16.06715277777778
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT09/m750/calib_7DT09_T06467_20250418_050644_m750_100.fits,2025-04-18 05:06:44,192.814,-41.599,T06467,1663.513638337246,16.0659375
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT09/m750/calib_7DT09_T06467_20250418_050459_m750_100.fits,2025-04-18 05:04:59,192.814,-41.599,T06467,1663.513638337246,16.064722222222223
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT10/m825/calib_7DT10_T06467_20250418_051036_m825_100.fits,2025-04-18 05:10:36,192.8,-41.606,T06467,1618.2530500332343,16.068622685185186
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT10/m825/calib_7DT10_T06467_20250418_051223_m825_100.fits,2025-04-18 05:12:23,192.8,-41.606,T06467,1618.2530500332343,16.069861111111113
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT10/m825/calib_7DT10_T06467_20250418_051411_m825_100.fits,2025-04-18 05:14:11,192.8,-41.606,T06467,1618.2530500332343,16.07111111111111
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT10/m800/calib_7DT10_T06467_20250418_050502_m800_100.fits,2025-04-18 05:05:02,192.801,-41.605,T06467,1622.3975741247662,16.064756944444444
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT10/m800/calib_7DT10_T06467_20250418_050650_m800_100.fits,2025-04-18 05:06:50,192.801,-41.605,T06467,1622.3975741247662,16.066006944444442
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT10/m800/calib_7DT10_T06467_20250418_050837_m800_100.fits,2025-04-18 05:08:37,192.801,-41.605,T06467,1622.3975741247662,16.06724537037037
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT05/m575/calib_7DT05_T06467_20250418_051357_m575_100.fits,2025-04-18 05:13:57,192.811,-41.605,T06467,1645.655468723557,16.070949074074075
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT05/m575/calib_7DT05_T06467_20250418_051211_m575_100.fits,2025-04-18 05:12:11,192.811,-41.604,T06467,1647.458258616832,16.06972222222222
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT05/m575/calib_7DT05_T06467_20250418_051026_m575_100.fits,2025-04-18 05:10:26,192.811,-41.604,T06467,1647.458258616832,16.068506944444444
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT05/m550/calib_7DT05_T06467_20250418_050830_m550_100.fits,2025-04-18 05:08:30,192.811,-41.604,T06467,1647.458258616832,16.06716435185185
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT05/m550/calib_7DT05_T06467_20250418_050645_m550_100.fits,2025-04-18 05:06:45,192.811,-41.604,T06467,1647.458258616832,16.065949074074073
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT05/m550/calib_7DT05_T06467_20250418_050459_m550_100.fits,2025-04-18 05:04:59,192.811,-41.604,T06467,1647.458258616832,16.064722222222223
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT14/m600/calib_7DT14_T06467_20250418_050648_m600_100.fits,2025-04-18 05:06:48,192.8,-41.6,T06467,1629.2910066034437,16.065983796296297
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT14/m600/calib_7DT14_T06467_20250418_050836_m600_100.fits,2025-04-18 05:08:36,192.8,-41.6,T06467,1629.2910066034437,16.067233796296296
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT14/m600/calib_7DT14_T06467_20250418_050459_m600_100.fits,2025-04-18 05:04:59,192.8,-41.6,T06467,1629.2910066034437,16.064722222222223
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT14/m625/calib_7DT14_T06467_20250418_051037_m625_100.fits,2025-04-18 05:10:37,192.801,-41.601,T06467,1629.7459481964913,16.06863425925926
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT14/m625/calib_7DT14_T06467_20250418_051414_m625_100.fits,2025-04-18 05:14:14,192.802,-41.601,T06467,1632.056415369166,16.071145833333333
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT14/m625/calib_7DT14_T06467_20250418_051225_m625_100.fits,2025-04-18 05:12:25,192.801,-41.601,T06467,1629.7459481964913,16.069884259259258
176543,SN 2025gkg,SN Ia,12:49:07.120,-41:49:56.36,2025-04-02 03:31:47.000,18.18,BG-i-BlackGem,/lyman/data1/processed_1x1_gain2750/T06467/7DT12/m850/calib_7DT12_T06467_20250418_050831_m850_100.fits,2025-04-18 05:08:31,192.813,-41.604,T06467,1652.1179889832322,16.067175925925927
